,x,y,z,Hydraulic_conductivity_m/d
31364,3188.6,6519.0,1041.4,1e-05
31365,3211.3,6519.0,1041.4,0.0025
31366,3233.9,6519.0,1041.4,0.0025
31367,3256.6,6519.0,1041.4,0.0025
31368,3279.2,6519.0,1041.4,0.0025
31369,3301.8,6519.0,1041.4,0.0025
31370,3324.5,6519.0,1041.4,0.0025
31371,3347.1,6519.0,1041.4,0.0025
31372,3369.8,6519.0,1041.4,0.0025
31373,3392.4,6519.0,1041.4,0.0025
31374,3415.0,6519.0,1041.4,0.0025
31375,3437.7,6519.0,1041.4,0.0025
31376,3460.3,6519.0,1041.4,0.0025
31377,3483.0,6519.0,1041.4,0.001
31378,3505.6,6519.0,1041.4,0.001
31379,3528.2,6519.0,1041.4,0.0025
31380,3550.9,6519.0,1041.4,0.0025
31381,3573.5,6519.0,1041.4,0.0025
31382,3596.2,6519.0,1041.4,0.0025
31383,3618.8,6519.0,1041.4,0.0025
31384,3641.4,6519.0,1041.4,0.0025
31385,3664.1,6519.0,1041.4,1e-05
31386,3686.7,6519.0,1041.4,1e-05
31387,3709.4,6519.0,1041.4,1e-05
31388,3732.0,6519.0,1041.4,1e-05
31389,3754.6,6519.0,1041.4,1e-05
31390,3777.3,6519.0,1041.4,1e-05
31391,3799.9,6519.0,1041.4,1e-05
31392,3822.6,6519.0,1041.4,1e-05
31393,3845.2,6519.0,1041.4,1e-05
31394,3867.8,6519.0,1041.4,1e-05
31395,3890.5,6519.0,1041.4,1e-05
31396,3913.1,6519.0,1041.4,1e-05
31397,3935.8,6519.0,1041.4,1e-05
31398,3958.4,6519.0,1041.4,1e-05
31399,3981.0,6519.0,1041.4,1e-05
31400,4003.7,6519.0,1041.4,1e-05
31401,4026.3,6519.0,1041.4,1e-05
31402,4049.0,6519.0,1041.4,1e-05
31403,4071.6,6519.0,1041.4,1e-05
31404,4094.2,6519.0,1041.4,5e-05
31405,4116.9,6519.0,1041.4,5e-05
31406,4139.5,6519.0,1041.4,5e-05
31407,4162.2,6519.0,1041.4,5e-05
31408,4184.8,6519.0,1041.4,5e-05
31409,4207.4,6519.0,1041.4,5e-05
31410,4230.1,6519.0,1041.4,5e-05
31411,4252.7,6519.0,1041.4,5e-05
31412,4275.4,6519.0,1041.4,5e-05
31413,4298.0,6519.0,1041.4,0.001
31414,4320.6,6519.0,1041.4,0.001
31415,4343.3,6519.0,1041.4,5e-05
31416,4365.9,6519.0,1041.4,5e-05
31417,4388.6,6519.0,1041.4,5e-05
31418,4411.2,6519.0,1041.4,5e-05
31419,4433.8,6519.0,1041.4,5e-05
31420,4456.5,6519.0,1041.4,5e-05
31421,4479.1,6519.0,1041.4,5e-05
31422,4501.8,6519.0,1041.4,5e-05
31423,4524.4,6519.0,1041.4,5e-05
31424,4547.0,6519.0,1041.4,5e-05
31425,4569.7,6519.0,1041.4,0.001
31426,4592.3,6519.0,1041.4,0.001
31427,4615.0,6519.0,1041.4,0.001
31428,4637.6,6519.0,1041.4,1e-05
31429,4660.2,6519.0,1041.4,0.001
31430,4682.9,6519.0,1041.4,0.001
31431,4705.5,6519.0,1041.4,0.001
31432,4728.2,6519.0,1041.4,0.001
31433,4750.8,6519.0,1041.4,1e-05
31434,4773.4,6519.0,1041.4,1e-05
31435,4796.1,6519.0,1041.4,0.001
31436,4818.7,6519.0,1041.4,0.001
31437,4841.4,6519.0,1041.4,0.001
31438,4864.0,6519.0,1041.4,0.001
31439,4886.6,6519.0,1041.4,0.001
31440,4909.3,6519.0,1041.4,0.001
31441,4931.9,6519.0,1041.4,0.001
31442,4954.6,6519.0,1041.4,0.001
31443,4977.2,6519.0,1041.4,0.001
31444,4999.8,6519.0,1041.4,5e-06
31445,5022.5,6519.0,1041.4,5e-06
31446,5045.1,6519.0,1041.4,1e-05
31447,5067.8,6519.0,1041.4,1e-05
31448,5090.4,6519.0,1041.4,1e-05
31449,5113.0,6519.0,1041.4,1e-05
31450,5135.7,6519.0,1041.4,0.0025
31451,5158.3,6519.0,1041.4,0.0025
31452,5181.0,6519.0,1041.4,0.0025
31453,5203.6,6519.0,1041.4,0.0025
31454,5226.2,6519.0,1041.4,0.0025
31455,5248.9,6519.0,1041.4,0.0025
31456,5271.5,6519.0,1041.4,0.0025
31457,5294.2,6519.0,1041.4,0.0025
31458,5316.8,6519.0,1041.4,0.0025
31459,5339.4,6519.0,1041.4,0.0025
31460,5362.1,6519.0,1041.4,0.0025
31461,5384.7,6519.0,1041.4,0.0025
31462,5407.4,6519.0,1041.4,0.0025
31463,5430.0,6519.0,1041.4,0.0025
31464,5452.6,6519.0,1041.4,0.0025
31465,5475.3,6519.0,1041.4,0.0025
31466,5497.9,6519.0,1041.4,0.0025
31467,5520.6,6519.0,1041.4,0.0025
31468,5543.2,6519.0,1041.4,0.0025
31469,5565.8,6519.0,1041.4,0.0025
31470,5588.5,6519.0,1041.4,0.0025
31471,5611.1,6519.0,1041.4,0.0025
31472,5633.8,6519.0,1041.4,0.0025
31473,5656.4,6519.0,1041.4,0.0025
31474,5679.0,6519.0,1041.4,0.0025
31475,5701.7,6519.0,1041.4,0.0025
31476,5724.3,6519.0,1041.4,0.0025
31477,5747.0,6519.0,1041.4,0.0025
31478,5769.6,6519.0,1041.4,0.0025
31479,5792.2,6519.0,1041.4,0.0025
31480,5814.9,6519.0,1041.4,0.0025
31481,5837.5,6519.0,1041.4,0.0025
31482,5860.2,6519.0,1041.4,0.0025
31483,5882.8,6519.0,1041.4,0.0025
31484,5905.4,6519.0,1041.4,0.0025
31485,5928.1,6519.0,1041.4,0.0025
31486,5950.7,6519.0,1041.4,0.0025
31487,5973.4,6519.0,1041.4,0.0025
31488,5996.0,6519.0,1041.4,0.0025
31489,6018.6,6519.0,1041.4,0.0025
31490,6041.3,6519.0,1041.4,1e-24
31491,6063.9,6519.0,1041.4,0.0025
31492,6086.6,6519.0,1041.4,0.0025
31493,6109.2,6519.0,1041.4,1e-24
31494,6131.8,6519.0,1041.4,0.0025
31495,6154.5,6519.0,1041.4,0.0025
31496,6177.1,6519.0,1041.4,0.0025
31497,6199.8,6519.0,1041.4,0.0025
31498,6222.4,6519.0,1041.4,0.0025
31499,6245.0,6519.0,1041.4,5e-05
31500,6267.7,6519.0,1041.4,5e-05
31501,6290.3,6519.0,1041.4,5e-05
31502,6313.0,6519.0,1041.4,5e-05
31503,6335.6,6519.0,1041.4,5e-05
31504,6358.2,6519.0,1041.4,5e-05
31505,6380.9,6519.0,1041.4,5e-05
31506,6403.5,6519.0,1041.4,5e-05
31507,6426.2,6519.0,1041.4,5e-05
31508,6448.8,6519.0,1041.4,5e-05
31509,6471.4,6519.0,1041.4,5e-05
31510,6494.1,6519.0,1041.4,5e-05
31511,6516.7,6519.0,1041.4,5e-05
31512,6539.4,6519.0,1041.4,5e-05
31513,6562.0,6519.0,1041.4,5e-05
31514,6584.6,6519.0,1041.4,5e-05
31515,6607.3,6519.0,1041.4,5e-05
31516,6629.9,6519.0,1041.4,5e-05
31517,6652.6,6519.0,1041.4,5e-05
31518,6675.2,6519.0,1041.4,5e-05
31519,6697.8,6519.0,1041.4,1e-24
31520,6720.5,6519.0,1041.4,0.0025
31521,6743.1,6519.0,1041.4,0.0025
31522,6765.8,6519.0,1041.4,0.0025
31523,6788.4,6519.0,1041.4,0.0025
31524,6811.0,6519.0,1041.4,0.0025
31525,6833.7,6519.0,1041.4,0.0025
31526,6856.3,6519.0,1041.4,0.0025
31527,6879.0,6519.0,1041.4,0.0025
31528,6901.6,6519.0,1041.4,0.0025
31529,6924.2,6519.0,1041.4,0.0025
31530,6946.9,6519.0,1041.4,0.0025
31531,6969.5,6519.0,1041.4,0.0025
31532,6992.2,6519.0,1041.4,0.0025
31533,7014.8,6519.0,1041.4,0.0025
31534,7037.4,6519.0,1041.4,0.0025
31535,7060.1,6519.0,1041.4,1e-24
31536,7082.7,6519.0,1041.4,0.0025
31537,7105.4,6519.0,1041.4,0.0025
31538,7128.0,6519.0,1041.4,0.0025
31539,7150.6,6519.0,1041.4,0.0025
31540,7173.3,6519.0,1041.4,0.0025
31541,7195.9,6519.0,1041.4,0.0025
31542,7218.6,6519.0,1041.4,0.0025
31543,7241.2,6519.0,1041.4,0.0025
31544,7263.8,6519.0,1041.4,0.0025
31545,7286.5,6519.0,1041.4,0.0025
31546,7309.1,6519.0,1041.4,0.0025
31547,7331.8,6519.0,1041.4,0.0025
31548,7354.4,6519.0,1041.4,0.0025
31549,7377.0,6519.0,1041.4,0.0025
31550,7399.7,6519.0,1041.4,0.0025
31551,7422.3,6519.0,1041.4,0.0025
31552,7445.0,6519.0,1041.4,0.0025
31553,7467.6,6519.0,1041.4,0.0025
31554,7490.2,6519.0,1041.4,0.0025
31555,7512.9,6519.0,1041.4,0.0025
31556,7535.5,6519.0,1041.4,0.0025
31557,7558.2,6519.0,1041.4,0.0025
31558,7580.8,6519.0,1041.4,0.0025
31559,7603.4,6519.0,1041.4,0.0025
31560,7626.1,6519.0,1041.4,0.0025
31561,7648.7,6519.0,1041.4,0.0025
31562,7671.4,6519.0,1041.4,0.0025
31563,7694.0,6519.0,1041.4,0.0025
31564,7716.6,6519.0,1041.4,0.0025
31565,7739.3,6519.0,1041.4,0.0025
31566,7761.9,6519.0,1041.4,0.0025
31567,7784.6,6519.0,1041.4,0.0001
31568,7807.2,6519.0,1041.4,0.0001
31569,7829.8,6519.0,1041.4,0.0001
31570,7852.5,6519.0,1041.4,0.0001
31571,7875.1,6519.0,1041.4,0.0001
31572,7897.8,6519.0,1041.4,0.0001
31573,7920.4,6519.0,1041.4,0.0001
31574,7943.0,6519.0,1041.4,0.0001
31575,7965.7,6519.0,1041.4,0.0001
31576,7988.3,6519.0,1041.4,0.0001
31577,8011.0,6519.0,1041.4,0.0001
31578,8033.6,6519.0,1041.4,0.0001
31579,8056.2,6519.0,1041.4,0.0001
31580,8078.9,6519.0,1041.4,0.0001
31581,8101.5,6519.0,1041.4,0.0001
31582,8124.2,6519.0,1041.4,0.0001
31583,8146.8,6519.0,1041.4,0.0001
31584,8169.4,6519.0,1041.4,0.0001
31585,8192.1,6519.0,1041.4,1e-05
31586,8214.7,6519.0,1041.4,1e-05
31587,8237.4,6519.0,1041.4,1e-05
31588,8260.0,6519.0,1041.4,1e-05
31589,8282.6,6519.0,1041.4,1e-05
31590,8305.3,6519.0,1041.4,1e-05
31591,8327.9,6519.0,1041.4,1e-05
31592,8350.6,6519.0,1041.4,1e-05
31593,8373.2,6519.0,1041.4,1e-05
31594,8395.8,6519.0,1041.4,1e-05
31595,8418.5,6519.0,1041.4,1e-05
31596,8441.1,6519.0,1041.4,1e-05
31597,8463.8,6519.0,1041.4,1e-05
31598,8486.4,6519.0,1041.4,1e-05
31599,8509.0,6519.0,1041.4,1e-05
31600,8531.7,6519.0,1041.4,1e-05
31601,8554.3,6519.0,1041.4,1e-05
31602,8577.0,6519.0,1041.4,1e-05
31603,8599.6,6519.0,1041.4,1e-05
31604,8622.2,6519.0,1041.4,1e-05
31605,8644.9,6519.0,1041.4,1e-05
31606,8667.5,6519.0,1041.4,1e-05
31607,8690.2,6519.0,1041.4,0.0025
31608,8712.8,6519.0,1041.4,0.0025
31609,8735.4,6519.0,1041.4,1e-24
31610,8758.1,6519.0,1041.4,0.0025
31611,8780.7,6519.0,1041.4,0.0025
31612,8803.4,6519.0,1041.4,0.0025
31613,8826.0,6519.0,1041.4,0.0025
31614,8848.6,6519.0,1041.4,0.0025
31615,8871.3,6519.0,1041.4,0.0025
31616,8893.9,6519.0,1041.4,0.0025
31617,8916.6,6519.0,1041.4,1e-24
31618,8939.2,6519.0,1041.4,0.0025
31619,8961.8,6519.0,1041.4,0.0025
31620,8984.5,6519.0,1041.4,0.0025
31621,9007.1,6519.0,1041.4,5e-05
31622,9029.8,6519.0,1041.4,5e-05
31623,9052.4,6519.0,1041.4,5e-05
31624,9075.0,6519.0,1041.4,5e-05
31625,9097.7,6519.0,1041.4,5e-05
31626,9120.3,6519.0,1041.4,5e-05
31627,9143.0,6519.0,1041.4,5e-05
31628,9165.6,6519.0,1041.4,5e-05
31629,9188.2,6519.0,1041.4,5e-05
31630,9210.9,6519.0,1041.4,5e-05
31631,9233.5,6519.0,1041.4,5e-05
31632,9256.2,6519.0,1041.4,5e-05
31633,9278.8,6519.0,1041.4,5e-05
31634,9301.4,6519.0,1041.4,5e-05
31635,9324.1,6519.0,1041.4,0.0025
31636,9346.7,6519.0,1041.4,0.0025
31637,9369.4,6519.0,1041.4,0.0025
31638,9392.0,6519.0,1041.4,0.0025
31639,9414.6,6519.0,1041.4,0.0025
31640,9437.3,6519.0,1041.4,0.0025
31641,9459.9,6519.0,1041.4,0.0025
31642,9482.6,6519.0,1041.4,0.0025
31643,9505.2,6519.0,1041.4,0.0025
31644,9527.8,6519.0,1041.4,0.0025
31645,9550.5,6519.0,1041.4,0.0025
31646,3075.4,6519.0,1064.1,1e-05
31647,3098.1,6519.0,1064.1,1e-05
31648,3120.7,6519.0,1064.1,1e-05
31649,3143.4,6519.0,1064.1,1e-05
31650,3166.0,6519.0,1064.1,1e-05
31651,3188.6,6519.0,1064.1,1e-05
31652,3211.3,6519.0,1064.1,1e-05
31653,3233.9,6519.0,1064.1,1e-24
31654,3256.6,6519.0,1064.1,1e-05
31655,3279.2,6519.0,1064.1,1e-05
31656,3301.8,6519.0,1064.1,1e-05
31657,3324.5,6519.0,1064.1,1e-05
31658,3347.1,6519.0,1064.1,1e-05
31659,3369.8,6519.0,1064.1,1e-05
31660,3392.4,6519.0,1064.1,1e-05
31661,3415.0,6519.0,1064.1,1e-05
31662,3437.7,6519.0,1064.1,1e-05
31663,3460.3,6519.0,1064.1,1e-05
31664,3483.0,6519.0,1064.1,1e-05
31665,3505.6,6519.0,1064.1,1e-05
31666,3528.2,6519.0,1064.1,1e-05
31667,3550.9,6519.0,1064.1,1e-05
31668,3573.5,6519.0,1064.1,1e-05
31669,3596.2,6519.0,1064.1,1e-05
31670,3618.8,6519.0,1064.1,1e-05
31671,3641.4,6519.0,1064.1,1e-05
31672,3664.1,6519.0,1064.1,1e-05
31673,3686.7,6519.0,1064.1,1e-05
31674,3709.4,6519.0,1064.1,5e-05
31675,3732.0,6519.0,1064.1,5e-05
31676,3754.6,6519.0,1064.1,5e-05
31677,3777.3,6519.0,1064.1,5e-05
31678,3799.9,6519.0,1064.1,5e-05
31679,3822.6,6519.0,1064.1,5e-05
31680,3845.2,6519.0,1064.1,5e-05
31681,3867.8,6519.0,1064.1,5e-05
31682,3890.5,6519.0,1064.1,5e-05
31683,3913.1,6519.0,1064.1,5e-05
31684,3935.8,6519.0,1064.1,5e-05
31685,3958.4,6519.0,1064.1,5e-05
31686,3981.0,6519.0,1064.1,5e-05
31687,4003.7,6519.0,1064.1,5e-05
31688,4026.3,6519.0,1064.1,5e-05
31689,4049.0,6519.0,1064.1,5e-05
31690,4071.6,6519.0,1064.1,5e-05
31691,4094.2,6519.0,1064.1,5e-05
31692,4116.9,6519.0,1064.1,5e-05
31693,4139.5,6519.0,1064.1,5e-05
31694,4162.2,6519.0,1064.1,5e-05
31695,4184.8,6519.0,1064.1,1e-24
31696,4207.4,6519.0,1064.1,5e-05
31697,4230.1,6519.0,1064.1,5e-05
31698,4252.7,6519.0,1064.1,5e-05
31699,4275.4,6519.0,1064.1,5e-05
31700,4298.0,6519.0,1064.1,5e-05
31701,4320.6,6519.0,1064.1,5e-05
31702,4343.3,6519.0,1064.1,0.001
31703,4365.9,6519.0,1064.1,0.001
31704,4388.6,6519.0,1064.1,0.001
31705,4411.2,6519.0,1064.1,0.001
31706,4433.8,6519.0,1064.1,0.001
31707,4456.5,6519.0,1064.1,0.001
31708,4479.1,6519.0,1064.1,0.001
31709,4501.8,6519.0,1064.1,0.001
31710,4524.4,6519.0,1064.1,0.001
31711,4547.0,6519.0,1064.1,0.001
31712,4569.7,6519.0,1064.1,0.001
31713,4592.3,6519.0,1064.1,0.001
31714,4615.0,6519.0,1064.1,0.001
31715,4637.6,6519.0,1064.1,0.001
31716,4660.2,6519.0,1064.1,1e-05
31717,4682.9,6519.0,1064.1,1e-05
31718,4705.5,6519.0,1064.1,1e-05
31719,4728.2,6519.0,1064.1,0.001
31720,4750.8,6519.0,1064.1,0.001
31721,4773.4,6519.0,1064.1,0.001
31722,4796.1,6519.0,1064.1,1e-05
31723,4818.7,6519.0,1064.1,1e-05
31724,4841.4,6519.0,1064.1,1e-05
31725,4864.0,6519.0,1064.1,1e-05
31726,4886.6,6519.0,1064.1,0.001
31727,4909.3,6519.0,1064.1,1e-24
31728,4931.9,6519.0,1064.1,0.001
31729,4954.6,6519.0,1064.1,0.001
31730,4977.2,6519.0,1064.1,0.001
31731,4999.8,6519.0,1064.1,0.001
31732,5022.5,6519.0,1064.1,0.001
31733,5045.1,6519.0,1064.1,5e-06
31734,5067.8,6519.0,1064.1,5e-06
31735,5090.4,6519.0,1064.1,5e-06
31736,5113.0,6519.0,1064.1,5e-06
31737,5135.7,6519.0,1064.1,1e-05
31738,5158.3,6519.0,1064.1,1e-05
31739,5181.0,6519.0,1064.1,5e-06
31740,5203.6,6519.0,1064.1,5e-06
31741,5226.2,6519.0,1064.1,5e-06
31742,5248.9,6519.0,1064.1,0.001
31743,5271.5,6519.0,1064.1,0.001
31744,5294.2,6519.0,1064.1,0.001
31745,5316.8,6519.0,1064.1,0.001
31746,5339.4,6519.0,1064.1,0.0025
31747,5362.1,6519.0,1064.1,0.0025
31748,5384.7,6519.0,1064.1,0.0025
31749,5407.4,6519.0,1064.1,0.0025
31750,5430.0,6519.0,1064.1,0.0025
31751,5452.6,6519.0,1064.1,0.0025
31752,5475.3,6519.0,1064.1,0.0025
31753,5497.9,6519.0,1064.1,0.0025
31754,5520.6,6519.0,1064.1,0.0025
31755,5543.2,6519.0,1064.1,0.0025
31756,5565.8,6519.0,1064.1,0.0025
31757,5588.5,6519.0,1064.1,0.0025
31758,5611.1,6519.0,1064.1,0.0025
31759,5633.8,6519.0,1064.1,0.0025
31760,5656.4,6519.0,1064.1,0.0025
31761,5679.0,6519.0,1064.1,0.0025
31762,5701.7,6519.0,1064.1,0.0025
31763,5724.3,6519.0,1064.1,0.0025
31764,5747.0,6519.0,1064.1,0.0025
31765,5769.6,6519.0,1064.1,5e-05
31766,5792.2,6519.0,1064.1,5e-05
31767,5814.9,6519.0,1064.1,5e-05
31768,5837.5,6519.0,1064.1,5e-05
31769,5860.2,6519.0,1064.1,5e-05
31770,5882.8,6519.0,1064.1,5e-05
31771,5905.4,6519.0,1064.1,0.0025
31772,5928.1,6519.0,1064.1,0.0025
31773,5950.7,6519.0,1064.1,0.0025
31774,5973.4,6519.0,1064.1,0.0025
31775,5996.0,6519.0,1064.1,0.0025
31776,6018.6,6519.0,1064.1,0.0025
31777,6041.3,6519.0,1064.1,0.0025
31778,6063.9,6519.0,1064.1,0.0025
31779,6086.6,6519.0,1064.1,0.0025
31780,6109.2,6519.0,1064.1,0.0025
31781,6131.8,6519.0,1064.1,0.0025
31782,6154.5,6519.0,1064.1,0.0025
31783,6177.1,6519.0,1064.1,0.0025
31784,6199.8,6519.0,1064.1,0.0025
31785,6222.4,6519.0,1064.1,0.0025
31786,6245.0,6519.0,1064.1,0.0025
31787,6267.7,6519.0,1064.1,0.0025
31788,6290.3,6519.0,1064.1,0.0025
31789,6313.0,6519.0,1064.1,0.0025
31790,6335.6,6519.0,1064.1,0.0025
31791,6358.2,6519.0,1064.1,0.0025
31792,6380.9,6519.0,1064.1,0.0025
31793,6403.5,6519.0,1064.1,0.0025
31794,6426.2,6519.0,1064.1,0.0025
31795,6448.8,6519.0,1064.1,0.0025
31796,6471.4,6519.0,1064.1,0.0025
31797,6494.1,6519.0,1064.1,0.0025
31798,6516.7,6519.0,1064.1,0.0025
31799,6539.4,6519.0,1064.1,0.0025
31800,6562.0,6519.0,1064.1,1e-24
31801,6584.6,6519.0,1064.1,0.0025
31802,6607.3,6519.0,1064.1,0.0025
31803,6629.9,6519.0,1064.1,0.0025
31804,6652.6,6519.0,1064.1,0.0025
31805,6675.2,6519.0,1064.1,0.0025
31806,6697.8,6519.0,1064.1,0.0025
31807,6720.5,6519.0,1064.1,0.0025
31808,6743.1,6519.0,1064.1,0.0025
31809,6765.8,6519.0,1064.1,0.0025
31810,6788.4,6519.0,1064.1,0.0025
31811,6811.0,6519.0,1064.1,0.0025
31812,6833.7,6519.0,1064.1,0.0025
31813,6856.3,6519.0,1064.1,0.0025
31814,6879.0,6519.0,1064.1,0.0025
31815,6901.6,6519.0,1064.1,0.0025
31816,6924.2,6519.0,1064.1,0.0025
31817,6946.9,6519.0,1064.1,0.0025
31818,6969.5,6519.0,1064.1,0.0025
31819,6992.2,6519.0,1064.1,0.0025
31820,7014.8,6519.0,1064.1,0.0025
31821,7037.4,6519.0,1064.1,0.0025
31822,7060.1,6519.0,1064.1,0.0025
31823,7082.7,6519.0,1064.1,0.0025
31824,7105.4,6519.0,1064.1,0.0025
31825,7128.0,6519.0,1064.1,0.0025
31826,7150.6,6519.0,1064.1,0.0025
31827,7173.3,6519.0,1064.1,0.0025
31828,7195.9,6519.0,1064.1,0.0025
31829,7218.6,6519.0,1064.1,0.0025
31830,7241.2,6519.0,1064.1,0.0025
31831,7263.8,6519.0,1064.1,0.0025
31832,7286.5,6519.0,1064.1,0.0025
31833,7309.1,6519.0,1064.1,0.0025
31834,7331.8,6519.0,1064.1,0.0025
31835,7354.4,6519.0,1064.1,0.0025
31836,7377.0,6519.0,1064.1,0.0025
31837,7399.7,6519.0,1064.1,0.0025
31838,7422.3,6519.0,1064.1,0.0025
31839,7445.0,6519.0,1064.1,0.0025
31840,7467.6,6519.0,1064.1,0.0025
31841,7490.2,6519.0,1064.1,0.0025
31842,7512.9,6519.0,1064.1,0.0025
31843,7535.5,6519.0,1064.1,0.0025
31844,7558.2,6519.0,1064.1,0.0025
31845,7580.8,6519.0,1064.1,0.0025
31846,7603.4,6519.0,1064.1,0.0025
31847,7626.1,6519.0,1064.1,0.0025
31848,7648.7,6519.0,1064.1,0.0025
31849,7671.4,6519.0,1064.1,0.0025
31850,7694.0,6519.0,1064.1,0.0025
31851,7716.6,6519.0,1064.1,0.0025
31852,7739.3,6519.0,1064.1,0.0025
31853,7761.9,6519.0,1064.1,0.0025
31854,7784.6,6519.0,1064.1,0.0025
31855,7807.2,6519.0,1064.1,0.0025
31856,7829.8,6519.0,1064.1,0.0025
31857,7852.5,6519.0,1064.1,0.0025
31858,7875.1,6519.0,1064.1,0.0025
31859,7897.8,6519.0,1064.1,0.0025
31860,7920.4,6519.0,1064.1,0.0025
31861,7943.0,6519.0,1064.1,0.0025
31862,7965.7,6519.0,1064.1,0.0025
31863,7988.3,6519.0,1064.1,0.0025
31864,8011.0,6519.0,1064.1,0.0025
31865,8033.6,6519.0,1064.1,0.0025
31866,8056.2,6519.0,1064.1,0.0025
31867,8078.9,6519.0,1064.1,0.0025
31868,8101.5,6519.0,1064.1,0.0025
31869,8124.2,6519.0,1064.1,0.0025
31870,8146.8,6519.0,1064.1,0.0025
31871,8169.4,6519.0,1064.1,0.0025
31872,8192.1,6519.0,1064.1,0.0025
31873,8214.7,6519.0,1064.1,0.0025
31874,8237.4,6519.0,1064.1,0.0025
31875,8260.0,6519.0,1064.1,0.0025
31876,8282.6,6519.0,1064.1,0.0025
31877,8305.3,6519.0,1064.1,0.0025
31878,8327.9,6519.0,1064.1,0.0025
31879,8350.6,6519.0,1064.1,0.0025
31880,8373.2,6519.0,1064.1,0.0025
31881,8395.8,6519.0,1064.1,0.0025
31882,8418.5,6519.0,1064.1,0.0025
31883,8441.1,6519.0,1064.1,0.0025
31884,8463.8,6519.0,1064.1,0.0025
31885,8486.4,6519.0,1064.1,0.0025
31886,8509.0,6519.0,1064.1,0.0025
31887,8531.7,6519.0,1064.1,0.0025
31888,8554.3,6519.0,1064.1,0.0025
31889,8577.0,6519.0,1064.1,0.0025
31890,8599.6,6519.0,1064.1,0.0025
31891,8622.2,6519.0,1064.1,0.0025
31892,8644.9,6519.0,1064.1,0.0025
31893,8667.5,6519.0,1064.1,0.0025
31894,8690.2,6519.0,1064.1,0.0025
31895,8712.8,6519.0,1064.1,0.0025
31896,8735.4,6519.0,1064.1,0.0025
31897,8758.1,6519.0,1064.1,0.0025
31898,8780.7,6519.0,1064.1,0.0025
31899,8803.4,6519.0,1064.1,0.0025
31900,8826.0,6519.0,1064.1,0.0025
31901,8848.6,6519.0,1064.1,0.0025
31902,8871.3,6519.0,1064.1,0.0025
31903,8893.9,6519.0,1064.1,0.0025
31904,8916.6,6519.0,1064.1,0.0025
31905,8939.2,6519.0,1064.1,0.0025
31906,8961.8,6519.0,1064.1,0.0025
31907,8984.5,6519.0,1064.1,0.0025
31908,9007.1,6519.0,1064.1,1e-24
31909,9029.8,6519.0,1064.1,0.0025
31910,9052.4,6519.0,1064.1,0.0025
31911,9075.0,6519.0,1064.1,0.0025
31912,9097.7,6519.0,1064.1,0.0025
31913,9120.3,6519.0,1064.1,0.0025
31914,9143.0,6519.0,1064.1,0.0025
31915,9165.6,6519.0,1064.1,0.0025
31916,9188.2,6519.0,1064.1,0.0025
31917,9210.9,6519.0,1064.1,0.0025
31918,9233.5,6519.0,1064.1,1e-24
31919,9256.2,6519.0,1064.1,0.0025
31920,9278.8,6519.0,1064.1,0.0025
31921,9301.4,6519.0,1064.1,5e-05
31922,9324.1,6519.0,1064.1,5e-05
31923,9346.7,6519.0,1064.1,5e-05
31924,9369.4,6519.0,1064.1,5e-05
31925,9392.0,6519.0,1064.1,5e-05
31926,9414.6,6519.0,1064.1,5e-05
31927,9437.3,6519.0,1064.1,5e-05
31928,9459.9,6519.0,1064.1,5e-05
31929,9482.6,6519.0,1064.1,0.0025
31930,9505.2,6519.0,1064.1,0.0025
31931,9527.8,6519.0,1064.1,0.0025
31932,9550.5,6519.0,1064.1,0.0025
31933,3075.4,6519.0,1086.7,0.0025
31934,3098.1,6519.0,1086.7,0.0025
31935,3120.7,6519.0,1086.7,0.0025
31936,3143.4,6519.0,1086.7,0.0025
31937,3166.0,6519.0,1086.7,0.0025
31938,3188.6,6519.0,1086.7,0.0025
31939,3211.3,6519.0,1086.7,0.0025
31940,3233.9,6519.0,1086.7,0.0025
31941,3256.6,6519.0,1086.7,0.0025
31942,3279.2,6519.0,1086.7,0.0025
31943,3301.8,6519.0,1086.7,0.0025
31944,3324.5,6519.0,1086.7,0.0025
31945,3347.1,6519.0,1086.7,0.0025
31946,3369.8,6519.0,1086.7,0.0025
31947,3392.4,6519.0,1086.7,0.0025
31948,3415.0,6519.0,1086.7,0.0025
31949,3437.7,6519.0,1086.7,0.0025
31950,3460.3,6519.0,1086.7,0.0025
31951,3483.0,6519.0,1086.7,0.0025
31952,3505.6,6519.0,1086.7,0.0025
31953,3528.2,6519.0,1086.7,0.01
31954,3550.9,6519.0,1086.7,0.01
31955,3573.5,6519.0,1086.7,0.0025
31956,3596.2,6519.0,1086.7,0.0025
31957,3618.8,6519.0,1086.7,0.01
31958,3641.4,6519.0,1086.7,0.01
31959,3664.1,6519.0,1086.7,1e-05
31960,3686.7,6519.0,1086.7,1e-05
31961,3709.4,6519.0,1086.7,1e-05
31962,3732.0,6519.0,1086.7,1e-05
31963,3754.6,6519.0,1086.7,1e-05
31964,3777.3,6519.0,1086.7,1e-05
31965,3799.9,6519.0,1086.7,1e-05
31966,3822.6,6519.0,1086.7,1e-05
31967,3845.2,6519.0,1086.7,1e-05
31968,3867.8,6519.0,1086.7,1e-05
31969,3890.5,6519.0,1086.7,1e-05
31970,3913.1,6519.0,1086.7,1e-05
31971,3935.8,6519.0,1086.7,1e-05
31972,3958.4,6519.0,1086.7,1e-05
