"x" "y" "z" "Facies"
8214.7 6519 158.5 3
8237.4 6519 158.5 3
8260 6519 158.5 3
8282.6 6519 158.5 3
8305.3 6519 158.5 3
8327.9 6519 158.5 3
8350.6 6519 158.5 8
8373.2 6519 158.5 3
8395.8 6519 158.5 3
8418.5 6519 158.5 3
8441.1 6519 158.5 3
8463.8 6519 158.5 3
8486.4 6519 158.5 3
8509 6519 158.5 3
8531.7 6519 158.5 3
8554.3 6519 158.5 3
8577 6519 158.5 3
8599.6 6519 158.5 3
8622.2 6519 158.5 3
8644.9 6519 158.5 3
8667.5 6519 158.5 3
8690.2 6519 158.5 3
8712.8 6519 158.5 3
8735.4 6519 158.5 3
8758.1 6519 158.5 3
8780.7 6519 158.5 3
8803.4 6519 158.5 5
8826 6519 158.5 5
8848.6 6519 158.5 5
8871.3 6519 158.5 5
8893.9 6519 158.5 5
8916.6 6519 158.5 5
8939.2 6519 158.5 5
8961.8 6519 158.5 5
8984.5 6519 158.5 5
9007.1 6519 158.5 5
9029.8 6519 158.5 5
9052.4 6519 158.5 5
9075 6519 158.5 5
9097.7 6519 158.5 3
9120.3 6519 158.5 3
9143 6519 158.5 3
9165.6 6519 158.5 3
9188.2 6519 158.5 3
9210.9 6519 158.5 8
9233.5 6519 158.5 3
9256.2 6519 158.5 3
9278.8 6519 158.5 6
9301.4 6519 158.5 6
9324.1 6519 158.5 6
9346.7 6519 158.5 6
9369.4 6519 158.5 3
9392 6519 158.5 3
9414.6 6519 158.5 3
9437.3 6519 158.5 3
9459.9 6519 158.5 3
9482.6 6519 158.5 3
9505.2 6519 158.5 3
9527.8 6519 158.5 3
9550.5 6519 158.5 7
3075.4 6519 181.1 2
3098.1 6519 181.1 2
3120.7 6519 181.1 2
3143.4 6519 181.1 2
3166 6519 181.1 2
3188.6 6519 181.1 2
3211.3 6519 181.1 2
3233.9 6519 181.1 2
3256.6 6519 181.1 2
3279.2 6519 181.1 2
3301.8 6519 181.1 2
3324.5 6519 181.1 2
3347.1 6519 181.1 2
3369.8 6519 181.1 2
3392.4 6519 181.1 2
3415 6519 181.1 2
3437.7 6519 181.1 2
3460.3 6519 181.1 2
3483 6519 181.1 2
3505.6 6519 181.1 2
3528.2 6519 181.1 2
3550.9 6519 181.1 2
3573.5 6519 181.1 2
3596.2 6519 181.1 2
3618.8 6519 181.1 6
3641.4 6519 181.1 6
3664.1 6519 181.1 6
3686.7 6519 181.1 6
3709.4 6519 181.1 6
3732 6519 181.1 3
3754.6 6519 181.1 3
3777.3 6519 181.1 3
3799.9 6519 181.1 3
3822.6 6519 181.1 3
3845.2 6519 181.1 3
3867.8 6519 181.1 3
3890.5 6519 181.1 3
3913.1 6519 181.1 3
3935.8 6519 181.1 3
3958.4 6519 181.1 5
3981 6519 181.1 7
4003.7 6519 181.1 7
4026.3 6519 181.1 7
4049 6519 181.1 7
4071.6 6519 181.1 5
4094.2 6519 181.1 5
4116.9 6519 181.1 5
4139.5 6519 181.1 5
4162.2 6519 181.1 5
4184.8 6519 181.1 5
4207.4 6519 181.1 5
4230.1 6519 181.1 5
4252.7 6519 181.1 5
4275.4 6519 181.1 5
4298 6519 181.1 5
4320.6 6519 181.1 5
4343.3 6519 181.1 5
4365.9 6519 181.1 5
4388.6 6519 181.1 5
4411.2 6519 181.1 5
4433.8 6519 181.1 5
4456.5 6519 181.1 5
4479.1 6519 181.1 5
4501.8 6519 181.1 5
4524.4 6519 181.1 5
4547 6519 181.1 3
4569.7 6519 181.1 3
4592.3 6519 181.1 3
4615 6519 181.1 3
4637.6 6519 181.1 3
4660.2 6519 181.1 3
4682.9 6519 181.1 3
4705.5 6519 181.1 3
4728.2 6519 181.1 7
4750.8 6519 181.1 2
4773.4 6519 181.1 2
4796.1 6519 181.1 2
4818.7 6519 181.1 2
4841.4 6519 181.1 2
4864 6519 181.1 2
4886.6 6519 181.1 2
4909.3 6519 181.1 2
4931.9 6519 181.1 2
4954.6 6519 181.1 2
4977.2 6519 181.1 2
4999.8 6519 181.1 2
5022.5 6519 181.1 2
5045.1 6519 181.1 2
5067.8 6519 181.1 2
5090.4 6519 181.1 2
5113 6519 181.1 3
5135.7 6519 181.1 3
5158.3 6519 181.1 3
5181 6519 181.1 8
5203.6 6519 181.1 3
5226.2 6519 181.1 3
5248.9 6519 181.1 3
5271.5 6519 181.1 3
5294.2 6519 181.1 3
5316.8 6519 181.1 3
5339.4 6519 181.1 3
5362.1 6519 181.1 3
5384.7 6519 181.1 3
5407.4 6519 181.1 3
5430 6519 181.1 3
5452.6 6519 181.1 3
5475.3 6519 181.1 3
5497.9 6519 181.1 3
5520.6 6519 181.1 3
5543.2 6519 181.1 3
5565.8 6519 181.1 3
5588.5 6519 181.1 3
5611.1 6519 181.1 3
5633.8 6519 181.1 3
5656.4 6519 181.1 3
5679 6519 181.1 3
5701.7 6519 181.1 3
5724.3 6519 181.1 3
5747 6519 181.1 3
5769.6 6519 181.1 3
5792.2 6519 181.1 8
5814.9 6519 181.1 3
5837.5 6519 181.1 3
5860.2 6519 181.1 3
5882.8 6519 181.1 3
5905.4 6519 181.1 3
5928.1 6519 181.1 3
5950.7 6519 181.1 3
5973.4 6519 181.1 3
5996 6519 181.1 3
6018.6 6519 181.1 3
6041.3 6519 181.1 3
6063.9 6519 181.1 3
6086.6 6519 181.1 3
6109.2 6519 181.1 3
6131.8 6519 181.1 3
6154.5 6519 181.1 3
6177.1 6519 181.1 3
6199.8 6519 181.1 3
6222.4 6519 181.1 3
6245 6519 181.1 3
6267.7 6519 181.1 3
6290.3 6519 181.1 3
6313 6519 181.1 3
6335.6 6519 181.1 3
6358.2 6519 181.1 3
6380.9 6519 181.1 3
6403.5 6519 181.1 3
6426.2 6519 181.1 3
6448.8 6519 181.1 3
6471.4 6519 181.1 3
6494.1 6519 181.1 3
6516.7 6519 181.1 3
6539.4 6519 181.1 3
6562 6519 181.1 3
6584.6 6519 181.1 3
6607.3 6519 181.1 3
6629.9 6519 181.1 3
6652.6 6519 181.1 3
6675.2 6519 181.1 3
6697.8 6519 181.1 3
6720.5 6519 181.1 3
6743.1 6519 181.1 3
6765.8 6519 181.1 3
6788.4 6519 181.1 3
6811 6519 181.1 3
6833.7 6519 181.1 3
6856.3 6519 181.1 3
6879 6519 181.1 3
6901.6 6519 181.1 3
6924.2 6519 181.1 3
6946.9 6519 181.1 3
6969.5 6519 181.1 3
6992.2 6519 181.1 3
7014.8 6519 181.1 3
7037.4 6519 181.1 3
7060.1 6519 181.1 3
7082.7 6519 181.1 3
7105.4 6519 181.1 3
7128 6519 181.1 3
7150.6 6519 181.1 8
7173.3 6519 181.1 8
7195.9 6519 181.1 3
7218.6 6519 181.1 3
7241.2 6519 181.1 3
7263.8 6519 181.1 3
7286.5 6519 181.1 3
7309.1 6519 181.1 3
7331.8 6519 181.1 3
7354.4 6519 181.1 3
7377 6519 181.1 3
7399.7 6519 181.1 3
7422.3 6519 181.1 3
7445 6519 181.1 3
7467.6 6519 181.1 3
7490.2 6519 181.1 3
7512.9 6519 181.1 3
7535.5 6519 181.1 3
7558.2 6519 181.1 3
7580.8 6519 181.1 3
7603.4 6519 181.1 3
7626.1 6519 181.1 3
7648.7 6519 181.1 3
7671.4 6519 181.1 3
7694 6519 181.1 3
7716.6 6519 181.1 3
7739.3 6519 181.1 3
7761.9 6519 181.1 3
7784.6 6519 181.1 3
7807.2 6519 181.1 7
7829.8 6519 181.1 7
7852.5 6519 181.1 7
7875.1 6519 181.1 7
7897.8 6519 181.1 7
7920.4 6519 181.1 7
7943 6519 181.1 7
7965.7 6519 181.1 3
7988.3 6519 181.1 3
8011 6519 181.1 3
8033.6 6519 181.1 3
8056.2 6519 181.1 3
8078.9 6519 181.1 3
8101.5 6519 181.1 3
8124.2 6519 181.1 3
8146.8 6519 181.1 3
8169.4 6519 181.1 3
8192.1 6519 181.1 3
8214.7 6519 181.1 3
8237.4 6519 181.1 3
8260 6519 181.1 3
8282.6 6519 181.1 3
8305.3 6519 181.1 3
8327.9 6519 181.1 3
8350.6 6519 181.1 3
8373.2 6519 181.1 3
8395.8 6519 181.1 3
8418.5 6519 181.1 3
8441.1 6519 181.1 3
8463.8 6519 181.1 3
8486.4 6519 181.1 3
8509 6519 181.1 3
8531.7 6519 181.1 3
8554.3 6519 181.1 3
8577 6519 181.1 3
8599.6 6519 181.1 3
8622.2 6519 181.1 5
8644.9 6519 181.1 5
8667.5 6519 181.1 5
8690.2 6519 181.1 5
8712.8 6519 181.1 5
8735.4 6519 181.1 5
8758.1 6519 181.1 5
8780.7 6519 181.1 5
8803.4 6519 181.1 5
8826 6519 181.1 5
8848.6 6519 181.1 5
8871.3 6519 181.1 5
8893.9 6519 181.1 5
8916.6 6519 181.1 5
8939.2 6519 181.1 5
8961.8 6519 181.1 5
8984.5 6519 181.1 5
9007.1 6519 181.1 5
9029.8 6519 181.1 5
9052.4 6519 181.1 5
9075 6519 181.1 5
9097.7 6519 181.1 5
9120.3 6519 181.1 5
9143 6519 181.1 5
9165.6 6519 181.1 3
9188.2 6519 181.1 3
9210.9 6519 181.1 3
9233.5 6519 181.1 3
9256.2 6519 181.1 3
9278.8 6519 181.1 3
9301.4 6519 181.1 3
9324.1 6519 181.1 3
9346.7 6519 181.1 3
9369.4 6519 181.1 3
9392 6519 181.1 3
9414.6 6519 181.1 3
9437.3 6519 181.1 3
9459.9 6519 181.1 7
9482.6 6519 181.1 7
9505.2 6519 181.1 7
9527.8 6519 181.1 7
9550.5 6519 181.1 7
3075.4 6519 203.8 6
3098.1 6519 203.8 6
3120.7 6519 203.8 6
3143.4 6519 203.8 6
3166 6519 203.8 2
3188.6 6519 203.8 2
3211.3 6519 203.8 2
3233.9 6519 203.8 2
3256.6 6519 203.8 2
3279.2 6519 203.8 2
3301.8 6519 203.8 2
3324.5 6519 203.8 2
3347.1 6519 203.8 2
3369.8 6519 203.8 2
3392.4 6519 203.8 2
3415 6519 203.8 2
3437.7 6519 203.8 2
3460.3 6519 203.8 2
3483 6519 203.8 2
3505.6 6519 203.8 2
3528.2 6519 203.8 2
3550.9 6519 203.8 2
3573.5 6519 203.8 2
3596.2 6519 203.8 5
3618.8 6519 203.8 5
3641.4 6519 203.8 5
3664.1 6519 203.8 6
3686.7 6519 203.8 6
3709.4 6519 203.8 3
3732 6519 203.8 3
3754.6 6519 203.8 3
3777.3 6519 203.8 3
3799.9 6519 203.8 3
3822.6 6519 203.8 3
3845.2 6519 203.8 3
3867.8 6519 203.8 3
3890.5 6519 203.8 5
3913.1 6519 203.8 5
3935.8 6519 203.8 5
3958.4 6519 203.8 5
3981 6519 203.8 5
4003.7 6519 203.8 5
4026.3 6519 203.8 5
4049 6519 203.8 5
4071.6 6519 203.8 5
4094.2 6519 203.8 5
4116.9 6519 203.8 5
4139.5 6519 203.8 5
4162.2 6519 203.8 5
4184.8 6519 203.8 5
4207.4 6519 203.8 5
4230.1 6519 203.8 5
4252.7 6519 203.8 5
4275.4 6519 203.8 5
4298 6519 203.8 5
4320.6 6519 203.8 5
4343.3 6519 203.8 7
4365.9 6519 203.8 7
4388.6 6519 203.8 7
4411.2 6519 203.8 7
4433.8 6519 203.8 7
4456.5 6519 203.8 7
4479.1 6519 203.8 7
4501.8 6519 203.8 3
4524.4 6519 203.8 3
4547 6519 203.8 3
4569.7 6519 203.8 3
4592.3 6519 203.8 3
4615 6519 203.8 3
4637.6 6519 203.8 3
4660.2 6519 203.8 7
4682.9 6519 203.8 2
4705.5 6519 203.8 2
4728.2 6519 203.8 7
4750.8 6519 203.8 7
4773.4 6519 203.8 2
4796.1 6519 203.8 2
4818.7 6519 203.8 2
4841.4 6519 203.8 2
4864 6519 203.8 2
4886.6 6519 203.8 2
4909.3 6519 203.8 2
4931.9 6519 203.8 2
4954.6 6519 203.8 2
4977.2 6519 203.8 2
4999.8 6519 203.8 2
5022.5 6519 203.8 2
5045.1 6519 203.8 2
5067.8 6519 203.8 3
5090.4 6519 203.8 3
5113 6519 203.8 3
5135.7 6519 203.8 3
5158.3 6519 203.8 3
5181 6519 203.8 3
5203.6 6519 203.8 3
5226.2 6519 203.8 3
5248.9 6519 203.8 3
5271.5 6519 203.8 3
5294.2 6519 203.8 3
5316.8 6519 203.8 3
5339.4 6519 203.8 3
5362.1 6519 203.8 3
5384.7 6519 203.8 3
5407.4 6519 203.8 3
5430 6519 203.8 3
5452.6 6519 203.8 3
5475.3 6519 203.8 3
5497.9 6519 203.8 3
5520.6 6519 203.8 3
5543.2 6519 203.8 3
5565.8 6519 203.8 3
5588.5 6519 203.8 3
5611.1 6519 203.8 3
5633.8 6519 203.8 3
5656.4 6519 203.8 3
5679 6519 203.8 3
5701.7 6519 203.8 3
5724.3 6519 203.8 3
5747 6519 203.8 3
5769.6 6519 203.8 8
5792.2 6519 203.8 8
5814.9 6519 203.8 3
5837.5 6519 203.8 3
5860.2 6519 203.8 3
5882.8 6519 203.8 3
5905.4 6519 203.8 3
5928.1 6519 203.8 3
5950.7 6519 203.8 3
5973.4 6519 203.8 3
5996 6519 203.8 3
6018.6 6519 203.8 3
6041.3 6519 203.8 3
6063.9 6519 203.8 3
6086.6 6519 203.8 3
6109.2 6519 203.8 3
6131.8 6519 203.8 3
6154.5 6519 203.8 3
6177.1 6519 203.8 3
6199.8 6519 203.8 3
6222.4 6519 203.8 3
6245 6519 203.8 3
6267.7 6519 203.8 3
6290.3 6519 203.8 3
6313 6519 203.8 3
6335.6 6519 203.8 3
6358.2 6519 203.8 3
6380.9 6519 203.8 3
6403.5 6519 203.8 3
6426.2 6519 203.8 3
6448.8 6519 203.8 3
6471.4 6519 203.8 3
6494.1 6519 203.8 3
6516.7 6519 203.8 3
6539.4 6519 203.8 3
6562 6519 203.8 3
6584.6 6519 203.8 3
6607.3 6519 203.8 3
6629.9 6519 203.8 3
6652.6 6519 203.8 3
6675.2 6519 203.8 3
6697.8 6519 203.8 3
6720.5 6519 203.8 3
6743.1 6519 203.8 3
6765.8 6519 203.8 3
6788.4 6519 203.8 3
6811 6519 203.8 3
6833.7 6519 203.8 3
6856.3 6519 203.8 3
6879 6519 203.8 3
6901.6 6519 203.8 3
6924.2 6519 203.8 3
6946.9 6519 203.8 3
6969.5 6519 203.8 3
6992.2 6519 203.8 3
7014.8 6519 203.8 8
7037.4 6519 203.8 3
7060.1 6519 203.8 3
7082.7 6519 203.8 3
7105.4 6519 203.8 3
7128 6519 203.8 3
7150.6 6519 203.8 3
7173.3 6519 203.8 3
7195.9 6519 203.8 3
7218.6 6519 203.8 3
7241.2 6519 203.8 3
7263.8 6519 203.8 3
7286.5 6519 203.8 3
7309.1 6519 203.8 3
7331.8 6519 203.8 3
7354.4 6519 203.8 3
7377 6519 203.8 3
7399.7 6519 203.8 3
7422.3 6519 203.8 3
7445 6519 203.8 3
7467.6 6519 203.8 3
7490.2 6519 203.8 3
7512.9 6519 203.8 3
7535.5 6519 203.8 3
7558.2 6519 203.8 3
7580.8 6519 203.8 3
7603.4 6519 203.8 3
7626.1 6519 203.8 3
7648.7 6519 203.8 3
7671.4 6519 203.8 3
7694 6519 203.8 3
7716.6 6519 203.8 3
7739.3 6519 203.8 3
7761.9 6519 203.8 3
7784.6 6519 203.8 3
7807.2 6519 203.8 3
7829.8 6519 203.8 3
7852.5 6519 203.8 3
7875.1 6519 203.8 3
7897.8 6519 203.8 3
7920.4 6519 203.8 3
7943 6519 203.8 3
7965.7 6519 203.8 3
7988.3 6519 203.8 3
8011 6519 203.8 3
8033.6 6519 203.8 3
8056.2 6519 203.8 3
8078.9 6519 203.8 3
8101.5 6519 203.8 3
8124.2 6519 203.8 3
8146.8 6519 203.8 3
8169.4 6519 203.8 3
8192.1 6519 203.8 3
8214.7 6519 203.8 3
8237.4 6519 203.8 3
8260 6519 203.8 3
8282.6 6519 203.8 3
8305.3 6519 203.8 3
8327.9 6519 203.8 3
8350.6 6519 203.8 3
8373.2 6519 203.8 3
8395.8 6519 203.8 3
8418.5 6519 203.8 3
8441.1 6519 203.8 5
8463.8 6519 203.8 5
8486.4 6519 203.8 5
8509 6519 203.8 5
8531.7 6519 203.8 5
8554.3 6519 203.8 5
8577 6519 203.8 7
8599.6 6519 203.8 7
8622.2 6519 203.8 7
8644.9 6519 203.8 5
8667.5 6519 203.8 5
8690.2 6519 203.8 5
8712.8 6519 203.8 5
8735.4 6519 203.8 5
8758.1 6519 203.8 5
8780.7 6519 203.8 5
8803.4 6519 203.8 5
8826 6519 203.8 5
8848.6 6519 203.8 5
8871.3 6519 203.8 5
8893.9 6519 203.8 5
8916.6 6519 203.8 5
8939.2 6519 203.8 5
8961.8 6519 203.8 5
8984.5 6519 203.8 5
9007.1 6519 203.8 5
9029.8 6519 203.8 5
9052.4 6519 203.8 5
9075 6519 203.8 5
9097.7 6519 203.8 5
9120.3 6519 203.8 5
9143 6519 203.8 5
9165.6 6519 203.8 5
9188.2 6519 203.8 5
9210.9 6519 203.8 5
9233.5 6519 203.8 5
9256.2 6519 203.8 5
9278.8 6519 203.8 5
9301.4 6519 203.8 5
9324.1 6519 203.8 5
9346.7 6519 203.8 5
9369.4 6519 203.8 5
9392 6519 203.8 3
9414.6 6519 203.8 7
9437.3 6519 203.8 7
9459.9 6519 203.8 2
9482.6 6519 203.8 2
9505.2 6519 203.8 2
9527.8 6519 203.8 8
9550.5 6519 203.8 2
3075.4 6519 226.4 7
3098.1 6519 226.4 7
3120.7 6519 226.4 1
3143.4 6519 226.4 6
3166 6519 226.4 6
3188.6 6519 226.4 6
3211.3 6519 226.4 6
3233.9 6519 226.4 6
3256.6 6519 226.4 2
3279.2 6519 226.4 2
3301.8 6519 226.4 2
3324.5 6519 226.4 2
3347.1 6519 226.4 2
3369.8 6519 226.4 2
3392.4 6519 226.4 2
3415 6519 226.4 2
3437.7 6519 226.4 2
3460.3 6519 226.4 2
3483 6519 226.4 6
3505.6 6519 226.4 6
3528.2 6519 226.4 6
3550.9 6519 226.4 5
3573.5 6519 226.4 5
3596.2 6519 226.4 5
3618.8 6519 226.4 5
3641.4 6519 226.4 5
3664.1 6519 226.4 5
3686.7 6519 226.4 5
3709.4 6519 226.4 5
3732 6519 226.4 5
3754.6 6519 226.4 5
3777.3 6519 226.4 5
3799.9 6519 226.4 5
3822.6 6519 226.4 5
3845.2 6519 226.4 5
3867.8 6519 226.4 5
3890.5 6519 226.4 5
3913.1 6519 226.4 5
3935.8 6519 226.4 5
3958.4 6519 226.4 5
3981 6519 226.4 5
4003.7 6519 226.4 5
4026.3 6519 226.4 5
4049 6519 226.4 5
4071.6 6519 226.4 5
4094.2 6519 226.4 5
4116.9 6519 226.4 5
4139.5 6519 226.4 5
4162.2 6519 226.4 5
4184.8 6519 226.4 5
4207.4 6519 226.4 1
4230.1 6519 226.4 1
4252.7 6519 226.4 1
4275.4 6519 226.4 1
4298 6519 226.4 7
4320.6 6519 226.4 7
4343.3 6519 226.4 7
4365.9 6519 226.4 7
4388.6 6519 226.4 7
4411.2 6519 226.4 7
4433.8 6519 226.4 7
4456.5 6519 226.4 7
4479.1 6519 226.4 7
4501.8 6519 226.4 3
4524.4 6519 226.4 3
4547 6519 226.4 3
4569.7 6519 226.4 3
4592.3 6519 226.4 3
4615 6519 226.4 7
4637.6 6519 226.4 7
4660.2 6519 226.4 3
4682.9 6519 226.4 7
4705.5 6519 226.4 7
4728.2 6519 226.4 2
4750.8 6519 226.4 2
4773.4 6519 226.4 2
4796.1 6519 226.4 2
4818.7 6519 226.4 2
4841.4 6519 226.4 2
4864 6519 226.4 2
4886.6 6519 226.4 2
4909.3 6519 226.4 2
4931.9 6519 226.4 2
4954.6 6519 226.4 2
4977.2 6519 226.4 2
4999.8 6519 226.4 3
5022.5 6519 226.4 3
5045.1 6519 226.4 3
5067.8 6519 226.4 3
5090.4 6519 226.4 3
5113 6519 226.4 3
5135.7 6519 226.4 3
5158.3 6519 226.4 3
5181 6519 226.4 3
5203.6 6519 226.4 3
5226.2 6519 226.4 3
5248.9 6519 226.4 3
5271.5 6519 226.4 3
5294.2 6519 226.4 3
5316.8 6519 226.4 3
5339.4 6519 226.4 3
5362.1 6519 226.4 3
5384.7 6519 226.4 3
5407.4 6519 226.4 3
5430 6519 226.4 3
5452.6 6519 226.4 3
5475.3 6519 226.4 3
5497.9 6519 226.4 3
5520.6 6519 226.4 3
5543.2 6519 226.4 3
5565.8 6519 226.4 3
5588.5 6519 226.4 3
5611.1 6519 226.4 3
5633.8 6519 226.4 3
5656.4 6519 226.4 3
5679 6519 226.4 3
5701.7 6519 226.4 3
5724.3 6519 226.4 3
5747 6519 226.4 3
5769.6 6519 226.4 3
5792.2 6519 226.4 3
5814.9 6519 226.4 3
5837.5 6519 226.4 3
5860.2 6519 226.4 3
5882.8 6519 226.4 3
5905.4 6519 226.4 3
5928.1 6519 226.4 3
5950.7 6519 226.4 3
5973.4 6519 226.4 3
5996 6519 226.4 3
6018.6 6519 226.4 3
6041.3 6519 226.4 3
6063.9 6519 226.4 3
6086.6 6519 226.4 3
6109.2 6519 226.4 3
6131.8 6519 226.4 3
6154.5 6519 226.4 3
6177.1 6519 226.4 3
6199.8 6519 226.4 3
6222.4 6519 226.4 3
6245 6519 226.4 3
6267.7 6519 226.4 3
6290.3 6519 226.4 3
6313 6519 226.4 3
6335.6 6519 226.4 3
6358.2 6519 226.4 3
6380.9 6519 226.4 3
6403.5 6519 226.4 3
6426.2 6519 226.4 3
6448.8 6519 226.4 3
6471.4 6519 226.4 3
6494.1 6519 226.4 3
6516.7 6519 226.4 3
6539.4 6519 226.4 3
6562 6519 226.4 3
6584.6 6519 226.4 3
6607.3 6519 226.4 3
6629.9 6519 226.4 3
6652.6 6519 226.4 3
6675.2 6519 226.4 3
6697.8 6519 226.4 3
6720.5 6519 226.4 3
6743.1 6519 226.4 3
6765.8 6519 226.4 3
6788.4 6519 226.4 3
6811 6519 226.4 3
6833.7 6519 226.4 3
6856.3 6519 226.4 3
6879 6519 226.4 3
6901.6 6519 226.4 3
6924.2 6519 226.4 3
6946.9 6519 226.4 3
6969.5 6519 226.4 3
6992.2 6519 226.4 3
7014.8 6519 226.4 3
7037.4 6519 226.4 3
7060.1 6519 226.4 3
7082.7 6519 226.4 3
7105.4 6519 226.4 3
7128 6519 226.4 3
7150.6 6519 226.4 3
7173.3 6519 226.4 3
7195.9 6519 226.4 3
7218.6 6519 226.4 3
7241.2 6519 226.4 3
7263.8 6519 226.4 3
7286.5 6519 226.4 3
7309.1 6519 226.4 3
7331.8 6519 226.4 3
7354.4 6519 226.4 3
7377 6519 226.4 3
7399.7 6519 226.4 3
7422.3 6519 226.4 3
7445 6519 226.4 8
7467.6 6519 226.4 3
7490.2 6519 226.4 3
7512.9 6519 226.4 8
7535.5 6519 226.4 3
7558.2 6519 226.4 3
7580.8 6519 226.4 3
7603.4 6519 226.4 3
7626.1 6519 226.4 3
7648.7 6519 226.4 3
7671.4 6519 226.4 3
7694 6519 226.4 3
7716.6 6519 226.4 3
7739.3 6519 226.4 3
7761.9 6519 226.4 3
7784.6 6519 226.4 3
7807.2 6519 226.4 3
7829.8 6519 226.4 3
7852.5 6519 226.4 3
7875.1 6519 226.4 3
7897.8 6519 226.4 3
7920.4 6519 226.4 3
7943 6519 226.4 3
7965.7 6519 226.4 3
7988.3 6519 226.4 3
8011 6519 226.4 3
8033.6 6519 226.4 3
8056.2 6519 226.4 3
8078.9 6519 226.4 3
8101.5 6519 226.4 3
8124.2 6519 226.4 3
8146.8 6519 226.4 3
8169.4 6519 226.4 3
8192.1 6519 226.4 3
8214.7 6519 226.4 3
8237.4 6519 226.4 3
8260 6519 226.4 3
8282.6 6519 226.4 3
8305.3 6519 226.4 3
8327.9 6519 226.4 5
8350.6 6519 226.4 5
8373.2 6519 226.4 5
8395.8 6519 226.4 5
8418.5 6519 226.4 5
8441.1 6519 226.4 5
8463.8 6519 226.4 5
8486.4 6519 226.4 5
8509 6519 226.4 5
8531.7 6519 226.4 5
8554.3 6519 226.4 5
8577 6519 226.4 5
8599.6 6519 226.4 5
8622.2 6519 226.4 7
8644.9 6519 226.4 7
8667.5 6519 226.4 5
8690.2 6519 226.4 5
8712.8 6519 226.4 5
8735.4 6519 226.4 5
8758.1 6519 226.4 5
8780.7 6519 226.4 5
8803.4 6519 226.4 5
8826 6519 226.4 5
8848.6 6519 226.4 5
8871.3 6519 226.4 5
8893.9 6519 226.4 5
8916.6 6519 226.4 5
8939.2 6519 226.4 5
8961.8 6519 226.4 5
8984.5 6519 226.4 5
9007.1 6519 226.4 5
9029.8 6519 226.4 5
9052.4 6519 226.4 5
9075 6519 226.4 5
9097.7 6519 226.4 5
9120.3 6519 226.4 5
9143 6519 226.4 5
9165.6 6519 226.4 5
9188.2 6519 226.4 5
9210.9 6519 226.4 5
9233.5 6519 226.4 5
9256.2 6519 226.4 5
9278.8 6519 226.4 5
9301.4 6519 226.4 5
9324.1 6519 226.4 5
9346.7 6519 226.4 5
9369.4 6519 226.4 5
9392 6519 226.4 5
9414.6 6519 226.4 5
9437.3 6519 226.4 5
9459.9 6519 226.4 5
9482.6 6519 226.4 5
9505.2 6519 226.4 5
9527.8 6519 226.4 5
9550.5 6519 226.4 5
3075.4 6519 249 7
3098.1 6519 249 7
3120.7 6519 249 7
3143.4 6519 249 1
3166 6519 249 6
3188.6 6519 249 6
3211.3 6519 249 6
3233.9 6519 249 6
3256.6 6519 249 6
3279.2 6519 249 6
3301.8 6519 249 6
3324.5 6519 249 6
3347.1 6519 249 6
3369.8 6519 249 6
3392.4 6519 249 6
3415 6519 249 6
3437.7 6519 249 6
3460.3 6519 249 6
3483 6519 249 6
3505.6 6519 249 6
3528.2 6519 249 5
3550.9 6519 249 5
3573.5 6519 249 5
3596.2 6519 249 5
3618.8 6519 249 5
3641.4 6519 249 5
3664.1 6519 249 5
3686.7 6519 249 5
3709.4 6519 249 5
3732 6519 249 5
3754.6 6519 249 5
3777.3 6519 249 5
3799.9 6519 249 5
3822.6 6519 249 5
3845.2 6519 249 5
3867.8 6519 249 5
3890.5 6519 249 5
3913.1 6519 249 5
3935.8 6519 249 5
3958.4 6519 249 5
3981 6519 249 5
4003.7 6519 249 5
4026.3 6519 249 5
4049 6519 249 5
4071.6 6519 249 5
4094.2 6519 249 7
4116.9 6519 249 7
4139.5 6519 249 7
4162.2 6519 249 7
4184.8 6519 249 7
4207.4 6519 249 7
4230.1 6519 249 7
4252.7 6519 249 7
4275.4 6519 249 7
4298 6519 249 7
4320.6 6519 249 7
4343.3 6519 249 6
4365.9 6519 249 6
4388.6 6519 249 6
4411.2 6519 249 6
4433.8 6519 249 6
4456.5 6519 249 6
4479.1 6519 249 6
4501.8 6519 249 6
4524.4 6519 249 6
4547 6519 249 6
4569.7 6519 249 3
4592.3 6519 249 3
4615 6519 249 8
4637.6 6519 249 3
4660.2 6519 249 7
4682.9 6519 249 3
4705.5 6519 249 3
4728.2 6519 249 7
4750.8 6519 249 7
4773.4 6519 249 2
4796.1 6519 249 2
4818.7 6519 249 2
4841.4 6519 249 2
4864 6519 249 2
4886.6 6519 249 2
4909.3 6519 249 2
4931.9 6519 249 2
4954.6 6519 249 3
4977.2 6519 249 3
4999.8 6519 249 3
5022.5 6519 249 3
5045.1 6519 249 3
5067.8 6519 249 3
5090.4 6519 249 3
5113 6519 249 3
5135.7 6519 249 3
5158.3 6519 249 3
5181 6519 249 3
5203.6 6519 249 3
5226.2 6519 249 3
5248.9 6519 249 3
5271.5 6519 249 3
5294.2 6519 249 3
5316.8 6519 249 3
5339.4 6519 249 3
5362.1 6519 249 3
5384.7 6519 249 3
5407.4 6519 249 3
5430 6519 249 3
5452.6 6519 249 3
5475.3 6519 249 3
5497.9 6519 249 3
5520.6 6519 249 3
5543.2 6519 249 3
5565.8 6519 249 3
